"","id","batch","duration_in_seconds_sc","duration_in_seconds_b","prac2_1_sc","arctic2_1_sc","temp2_1_sc","ozone2_1_sc","air_qual2_1_sc","dia_tho2_1_sc","quake2_1_sc","co22_1_sc","ice_sheets2_1_sc","act10c2_1_sc","share_freq2_1_sc","news1_1_sc","news1_2_sc","news1_3_sc","news1_4_sc","news1_5_sc","news1_6_sc","news1_7_sc","news1_8_sc","news1_9_sc","news1_10_sc","news1_11_sc","news1_12_sc","act1b_sc","act1c_sc","act2b_sc","act2c_sc","act3b_sc","act3c_sc","act4b_sc","act4c_sc","act5b_sc","act5c_sc","act6b_sc","act6c_sc","act7b_sc","act7c_sc","act8b_sc","act8c_sc","act_scib_sc","act_scic_sc","act10b_sc","act10c_sc","act10c1_4_sc","act10c1_2_sc","act10c1_5_sc","act10c1_3_sc","act10c1_1_sc","act10c1_6_sc","act10c1_6_text_sc","act10c2_4_sc","act10c2_2_sc","act10c2_5_sc","act10c2_3_sc","act10c2_6_sc","act10c2_6_text_sc","books_8_sc","books_11_sc","books_10_sc","books_7_sc","books_1_sc","books_3_sc","books_5_sc","books_6_sc","books_9_sc","books_4_sc","books_2_sc","convo_1_sc","convo_2_sc","convo_3_sc","convo_4_sc","convo_5_sc","convo_6_sc","convo_7_sc","convo_8_sc","convo_9_sc","convo_10_sc","convo_11_sc","share_freq1_sc","share_freq2_11_sc","share_freq2_2_sc","share_freq2_3_sc","share_freq2_4_sc","share_freq2_5_sc","share_freq2_6_sc","share_freq2_7_sc","share_freq2_8_sc","share_freq2_9_sc","share_freq2_10_sc","read_article_sc","topic_interest_1_sc","topic_interest_2_sc","topic_interest_3_sc","topic_interest_4_sc","topic_interest_5_sc","topic_interest_6_sc","topic_interest_7_sc","topic_interest_8_sc","topic_interest_9_sc","prac1_1_sc","arctic1_1_sc","temp1_1_sc","ozone1_1_sc","air_qual1_1_sc","dia_tho1_1_sc","quake1_1_sc","co21_1_sc","ice_sheets1_1_sc","prac_time_page_submit_sc","arctic_time_page_submit_sc","temp_time_page_submit_sc","ozone_time_page_submit_sc","air_qual_time_page_submit_sc","dia_tho_time_page_submit_sc","quake_time_page_submit_sc","co2time_page_submit_sc","ice_sheets_time_page_submit_sc","rav_training_b","ravens_rt_first_click_b","ravens_rt_last_click_b","ravens_rt_page_submit_b","ravens_rt_click_count_b","ravens1_b","ravens2_b","ravens3_b","ravens4_b","ravens5_b","ravens6_b","ravens7_b","ravens8_b","ravens9_b","ravens10_b","rav_conf_b","rav_place_1_b","cc_risk_sc","ccr1_b","ccr2_b","ccr3_b","ccr4_b","ccr5_b","ccr6_b","dem_age_b","dem_gender_1_b","dem_gender_2_b","dem_gender_5_b","dem_gender_3_b","dem_gender_4_b","dem_gender_3_text_b","dem_race_1_b","dem_race_2_b","dem_race_3_b","dem_race_4_b","dem_race_5_b","dem_race_6_b","dem_race_7_b","dem_race_8_b","dem_race_9_b","dem_race_8_text_b","dem_lang_b","dem_ed_b","dem_zip_b","dem_h_hnum_b","dem_inc_b","dem_annes_id_b","dem_annes_id2_b","dem_annes_party_b","dem_annes_party_4_text_b","dem_annes_party_str_b","dem_annes_party_lean_b","dem_cheat_8_b","dem_cheat_10_b","dem_cheat_11_b","dem_cheat_9_b","dem_conf_b","dem_meta_info_browser_b","dem_meta_info_version_b","dem_meta_info_operating_system_b","dem_meta_info_resolution_b","start_date_sc","start_date_b","end_date_sc","end_date_b","finished_sc","finished_b","consent1_sc","consent_b","consent_t_first_click_b","consent_t_last_click_b","consent_t_page_submit_b","consent_t_click_count_b","open1_sc","open2_sc","fl_21_do_fl_83_sc","fl_21_do_fl_84_sc","fl_21_do_fl_85_sc","fl_21_do_fl_93_sc","fl_29_do_mr2temp_sc","fl_29_do_mr3ozone_sc","fl_29_do_mr4air_qual_sc","fl_29_do_mr5dia_tho_sc","fl_29_do_mr6quake_sc","fl_29_do_mr7co2_sc","fl_29_do_mr8ice_sheets_sc","fl_39_do_mr1arctic_sc","fl_39_do_mr3ozone_sc","fl_39_do_mr4air_qual_sc","fl_39_do_mr5dia_tho_sc","fl_39_do_mr6quake_sc","fl_39_do_mr7co2_sc","fl_39_do_mr8ice_sheets_sc","fl_47_do_mr1arctic_sc","fl_47_do_mr2temp_sc","fl_47_do_mr4air_qual_sc","fl_47_do_mr5dia_tho_sc","fl_47_do_mr6quake_sc","fl_47_do_mr7co2_sc","fl_47_do_mr8ice_sheets_sc","fl_95_do_mr1arctic_sc","fl_95_do_mr2temp_sc","fl_95_do_mr3ozone_sc","fl_95_do_mr5dia_tho_sc","fl_95_do_mr6quake_sc","fl_95_do_mr7co2_sc","fl_95_do_mr8ice_sheets_sc","duration_z","duration_ex","conservatism","ideology_lean","ideology_lean2","conservatism_f","con","party","party_str","party_lean","batchcon","gender_b","race_b","sc_likert","sc_books","sc_lecture","sc_scimu","sc_scimu_c19","sc_read","sc_share_yn","sc_share_tech_na","sc_share_tech","sc_share_sci_na","sc_share_sci","sc_score1","sc_score2a","sc_score2b","sc_scored","sc_scoredz","rav1_0","rav2_0","rav3_0","rav4_0","rav5_0","rav6_0","rav7_0","rav8_0","rav9_0","rav10_0","rav_scored","rav_scoredz","arctic20","arctic20_z","temp20","temp20_z","ozone20","ozone20_z","airqual20","airqual20_z","diatho20","diatho20_z","co220","co220_z","icesheets20","icesheets20_z","quake20","arctic20_eb","arctic20_eb_z","temp20_eb","temp20_eb_z","ozone20_eb","ozone20_eb_z","airqual20_eb","airqual20_eb_z","diatho20_eb","diatho20_eb_z","co220_eb","co220_eb_z","icesheets20_eb","icesheets20_eb_z","quake20_eb","arctic20_yn","temp20_yn","ozone20_yn","airqual20_yn","diatho20_yn","co220_yn","icesheets20_yn","quake20_yn","n_plot_score","n_plot_score_z","nq_plot_score","nq_plot_score_z","bad_plot_score","bad_plot_score_q","attn_check","attn_check_12"
"243","AUEJMX0TY8E0G","lib2",1059,1590,2,2,6,3,2,3,4,7,1,NA,NA,3,2,2,1,1,3,3,3,3,4,3,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,1,4,3,3,2,3,3,4,2,3,3,2,2,1,9,2,NA,3,8,7,4,6,5,2,2,3,4,1,3,3,4,4,3,3,3,5,3,3,4,5,6,2,35.761,36.41,12.843,15.641,17.472,86.181,21.272,21.77,11.928,4,0.055,179.883,180.11,23,1,1,1,1,1,0,0,0,1,0,5,20,11,11,11,6,8,9,4,27,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,2760,3,11,2,NA,3,"",NA,4,NA,NA,NA,1,"N/A","Chrome","92.0.4515.131","Windows NT 10.0","1366x768","7/14/22 16:57","8/16/21 17:37","7/14/22 17:14","8/16/21 18:04",1,1,1,1,20.259,233.607,235.254,4,"I tried to think about how I engage with various news topics and forms of media so I could give careful consideration to each of the questions in this study. I tried to imagine which topics would truly interest me in real life when I use social media.","N/A",1,NA,NA,NA,3,7,5,1,6,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.020086056123531,"0",2,NA,NA,2,-1,3,NA,4,-1,1,1,22,1,0,0,0,1,1,4,4,1,1,24,5,5,29,0.722915073868582,1,1,1,1,1,0,0,0,1,0,6,0.246659992950583,-2,-0.448133329856708,-2,-0.307641123435552,-1,-0.510035718562005,-2,-0.725591206313718,-1,-0.565776414454729,-3,-0.901639166988617,-3,-0.77305536454377,0,0,-0.335962011131714,0,-0.252688492032209,0,-0.580264937352228,0,-0.508650450010121,0,-0.554456060258422,0,-0.170805777263717,0,-0.226220651346378,0,0,0,0,0,0,0,0,0,0,-0.566215291281673,0,-0.746091749772908,0,0,0,0
"244","A5E2P5F1AXYZ1","lib2",1243,1191,6,2,6,2,4,1,5,7,1,NA,NA,4,3,3,3,1,4,3,2,3,4,2,4,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,NA,NA,1,NA,1,4,4,4,1,3,3,4,3,2,4,3,3,1,7,6,NA,3,5,NA,NA,2,4,12,2,2,4,1,4,2,3,4,4,5,3,5,3,5,2,5,6,1,64.859,65.665,105.703,22.645,34.763,88.264,82.449,31.435,47.337,4,7.149,162.321,180.017,51,1,1,1,0,1,0,NA,NA,NA,NA,6,62,11,11,11,2,6,11,6,53,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,48197,3,11,1,NA,1,"",1,NA,NA,NA,NA,1,"","Chrome","92.0.4515.131","Windows NT 10.0","1536x864","7/14/22 16:54","8/16/21 19:24","7/14/22 17:15","8/16/21 19:43",1,1,1,1,25.083,25.083,26.509,1,"I wondered if I would be asked to read an article and comment on it or share it on social media or identify if it's fake news or real news and genuinely tried to answer which topics are more interesting or more regularly discussed or shared by me with family or friends.","",1,NA,NA,NA,1,7,6,5,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.162052859805282,"0",1,NA,NA,1,-1,1,1,NA,-1,3,1,27,1,0,0,1,0,1,3,3,1,1,29,4,4,33,1.39392855269019,1,1,1,0,1,0,0,0,0,0,4,-1.00508184043415,-2,-0.448133329856708,-2,-0.307641123435552,-2,-1.22119376944356,0,0.542728155934171,-3,-2.17252203240753,-3,-0.901639166988617,-3,-0.77305536454377,1,0,-0.335962011131714,0,-0.252688492032209,0,-0.580264937352228,0,-0.508650450010121,0,-0.554456060258422,0,-0.170805777263717,0,-0.226220651346378,1,0,0,0,1,0,0,0,1,0,-0.566215291281673,1,0.173351613842453,0,0,1,0
"245","A1SHLWKA0UH1IS","lib2",723,927,4,2,7,5,2,4,5,6,3,NA,7,4,4,3,3,2,3,3,2,3,4,2,2,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,3,3,3,4,2,4,3,3,2,3,6,4,9,2,5,8,10,NA,1,2,3,2,4,3,4,3,4,3,3,4,3,7,3,3,3,4,5,4,31.124,16.471,16.986,22.123,19.038,24.34,15.926,11.637,12.346,4,5.519,166.461,180.107,9,1,1,1,1,1,1,0,1,1,NA,7,55,10,9,6,1,2,11,9,56,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,29638,0,5,1,NA,1,"",1,NA,NA,NA,NA,1,"No trouble at all. Thanks.","Chrome","91.0.4472.164","Macintosh","2560x1440","7/14/22 17:03","8/16/21 17:51","7/14/22 17:15","8/16/21 18:06",1,1,1,1,2.949,2.949,3.975,1,"I was very calm and collected. I am in a quiet room and as I thought through my choices, I imagined actually posting something on the topic you mentioned and how likely I was to post or not post it. I am very interested in nature and natural history, so most of what I post is related to that. I had no trouble with your survey. I thought about how climate change is getting worse, slowly but surely and many do not realize it. ","Thanks",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,5,7,2,6,-0.239157672338796,"0",1,NA,NA,1,-1,1,1,NA,-1,3,1,24,0,0,0,0,1,1,3,3,2,2,25,5,5,30,0.890668443573984,1,1,1,1,1,1,0,1,1,0,8,1.49840182633532,-2,-0.448133329856708,-3,-1.16999266633002,1,0.912280383201111,-2,-0.725591206313718,0,0.237596394521671,-2,0.083788690265609,-1,0.903188932923884,1,0,-0.335962011131714,0,-0.252688492032209,1,0.675428387077993,0,-0.508650450010121,0,-0.554456060258422,0,-0.170805777263717,0,-0.226220651346378,1,0,0,1,0,1,0,0,1,0,-0.566215291281673,1,0.173351613842453,0,0,0,1
"246","A1YW7H9U84E80N","lib2",1303,1637,4,3,7,3,1,2,4,7,1,NA,NA,3,3,3,3,1,4,4,2,2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,3,4,2,2,3,4,4,3,3,3,3,3,10,8,2,3,7,4,1,6,9,5,2,4,2,4,1,4,3,4,4,4,4,4,6,3,2,3,4,6,2,101.692,26.74,21.312,30.875,65.724,20.255,17.436,23.888,34.045,4,7.602,145.812,180.117,7,1,1,1,1,0,0,0,NA,NA,NA,5,51,10,9,9,6,6,6,6,46,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2909,3,3,3,NA,1,"",2,NA,NA,NA,NA,1,"No, everything was clear, Thank You!","Chrome","92.0.4515.131","Windows NT 10.0","1536x864","7/14/22 16:53","8/16/21 17:36","7/14/22 17:15","8/16/21 18:03",1,1,1,1,117.104,117.104,118.082,1,"I was mostly thinking about which topics were more relatable to me and how i would categorize them in terms of a hierarchy. I am much more interested in entertainment, music, arts etc. rather than political or foreign affairs.
For example, the topic of COVID/Vaccines,  never really comes up on my personal social media profiles and if it does i try not to get involved.","Nothing, Thank you!",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,1,5,4,3,2,0.208346382744983,"0",3,NA,NA,3,-1,1,2,NA,-1,1,1,26,0,0,0,0,1,1,2,2,5,5,27,7,7,34,1.56168192239559,1,1,1,1,0,0,0,0,0,0,4,-1.00508184043415,-1,0.311867082220029,-3,-1.16999266633002,-1,-0.510035718562005,-3,-1.35975088743766,-2,-1.36914922343113,-3,-0.901639166988617,-3,-0.77305536454377,0,0,-0.335962011131714,0,-0.252688492032209,0,-0.580264937352228,0,-0.508650450010121,0,-0.554456060258422,0,-0.170805777263717,0,-0.226220651346378,0,0,0,0,0,0,0,0,0,0,-0.566215291281673,0,-0.746091749772908,0,0,0,1
"247","A3VO62XB3T2TLB","lib2",669,874,5,2,5,3,3,3,4,6,3,1,NA,4,3,3,3,1,3,3,1,4,2,2,3,1,5,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,3,2,2,1,4,2,3,2,2,2,2,1,NA,3,NA,NA,2,NA,NA,NA,NA,1,2,4,3,4,1,3,1,1,3,3,5,2,5,3,3,3,4,6,3,33.675,13.333,11.839,9.071,24.93,14.31,11.111,9.607,8.455,4,9.917,153.029,180.127,7,1,1,1,1,1,1,0,NA,NA,NA,8,90,11,10,9,1,2,11,10,68,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,88007,1,8,4,1,1,"",2,NA,NA,NA,NA,1,"no","Chrome","92.0.4515.159","Windows NT 10.0","1366x768","7/14/22 17:04","8/16/21 19:14","7/14/22 17:15","8/16/21 19:29",1,1,1,1,3.801,3.801,5.001,1,"what you were looking for in the study","",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,3,6,1,5,7,-0.280821842984528,"0",4,1,4.5,4.5,1,1,2,NA,-1,1,1,20,1,0,0,1,1,0,NA,0,NA,0,23,0,0,23,-0.283605144363828,1,1,1,1,1,1,0,0,0,0,6,0.246659992950583,-2,-0.448133329856708,-1,0.554710419458922,-1,-0.510035718562005,-1,-0.0914315251897739,-1,-0.565776414454729,-2,0.083788690265609,-1,0.903188932923884,0,0,-0.335962011131714,0,-0.252688492032209,0,-0.580264937352228,0,-0.508650450010121,0,-0.554456060258422,0,-0.170805777263717,0,-0.226220651346378,0,0,0,0,0,0,0,0,0,0,-0.566215291281673,0,-0.746091749772908,0,0,0,1
"248","A3KIDRWRKC7RI5","lib2",658,1081,6,2,6,3,2,3,4,7,2,NA,NA,2,3,2,3,1,3,3,1,4,2,3,3,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,4,2,3,3,2,3,3,1,NA,8,5,5,2,NA,NA,1,NA,7,14,4,3,3,1,3,1,3,3,3,5,3,6,4,3,4,4,6,2,32.098,22.23,32.074,32.856,32.155,46.895,16.364,17.465,15.503,4,9.963,142.483,180.129,6,1,1,1,1,1,1,NA,NA,NA,NA,4,50,10,9,10,1,7,9,3,45,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,2908,4,11,3,NA,1,"",2,NA,NA,NA,NA,1,"No, I did not have any difficulty.","Chrome","92.0.4515.131","Windows NT 10.0","1920x1080","7/14/22 17:04","8/16/21 18:38","7/14/22 17:15","8/16/21 18:56",1,1,1,1,6.09,41.954,47.108,3,"I was really thinking back about this past year and how different it was from a normal, non-Covid years. Some of the questions really made me examine my interests and how truly interested I am in certain topics.","none",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,1,6,2,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.289308988856806,"0",3,NA,NA,3,-1,1,2,NA,-1,1,1,21,0,0,0,0,0,0,NA,0,NA,0,21,0,0,21,-0.619111883774632,1,1,1,1,1,1,0,0,0,0,6,0.246659992950583,-2,-0.448133329856708,-2,-0.307641123435552,-1,-0.510035718562005,-2,-0.725591206313718,-1,-0.565776414454729,-3,-0.901639166988617,-2,0.0650667841900569,0,0,-0.335962011131714,0,-0.252688492032209,0,-0.580264937352228,0,-0.508650450010121,0,-0.554456060258422,0,-0.170805777263717,0,-0.226220651346378,0,0,0,0,0,0,0,0,0,0,-0.566215291281673,0,-0.746091749772908,0,0,1,0
"249","A2NT3OQZUUZPEO","lib2",891,2416,2,1,6,6,2,2,5,6,1,NA,10,2,2,3,1,1,2,2,2,2,4,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,3,3,4,2,3,3,3,3,3,3,2,1,1,8,7,NA,2,6,5,9,4,3,11,2,2,4,1,2,2,4,3,2,3,2,6,5,3,3,5,6,2,85.138,15.4,77.521,12.25,44.7,17.261,34.184,17.274,253.902,4,28.175,170.485,180.034,12,0,1,1,1,0,0,1,0,0,0,3,25,11,11,10,2,6,11,6,48,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,63104,0,5,2,NA,1,"",2,NA,NA,NA,NA,1,"","Chrome","86.0.4240.112","CrOS x86_64 13421.73.0","1366x768","7/14/22 17:00","8/16/21 18:01","7/14/22 17:15","8/16/21 18:42",1,1,1,1,5.119,5.119,7.131,1,"I was thinking the survey was fine but too long.","no",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,5,7,6,3,1,-0.109535808107633,"0",2,NA,NA,2,-1,1,2,NA,-1,3,1,19,1,0,0,0,0,0,3,3,1,1,20,4,4,24,-0.115851774658427,0,1,1,1,0,0,1,0,0,0,4,-1.00508184043415,-3,-1.20813374193344,-2,-0.307641123435552,2,1.62343843408267,-2,-0.725591206313718,-2,-1.36914922343113,-2,0.083788690265609,-3,-0.77305536454377,1,0,-0.335962011131714,0,-0.252688492032209,2,1.93112171150821,0,-0.508650450010121,0,-0.554456060258422,0,-0.170805777263717,0,-0.226220651346378,1,0,0,1,0,0,0,0,1,0,-0.566215291281673,1,0.173351613842453,0,0,0,0
"250","ADP4KXZZ72DP","lib2",815,1464,5,3,4,6,5,3,5,7,3,1,5,2,2,3,2,2,2,3,2,3,4,2,2,3,2,2,4,1,5,0,0,2,6,1,2,0,1,3,2,4,3,4,2,NA,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,2,3,3,3,2,2,2,3,3,3,1,2,3,9,5,10,6,7,8,2,2,3,3,2,3,2,2,2,3,5,2,5,6,2,2,4,6,4,58.353,23.345,15.094,41.973,22.38,21.202,24.716,19.499,10.078,4,13.271,179.618,180.014,7,1,1,1,1,1,1,0,NA,NA,NA,4,25,11,11,4,5,1,7,11,51,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,57103,0,2,3,NA,1,"",2,NA,NA,NA,NA,1,"","Firefox","91","Windows NT 6.1","1920x1080","7/14/22 17:02","8/16/21 17:26","7/14/22 17:15","8/16/21 17:50",1,1,1,1,0.777,69.247,72.521,5,"I was thinking about the questions being asked and making my choices. Also thinking about the pandemic as that was part of the scenario. There were no distractions and I was in a quiet environment.","",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,6,2,1,5,7,NA,NA,NA,NA,NA,NA,NA,-0.168174270497921,"0",3,NA,NA,3,-1,1,2,NA,-1,1,1,16,0,0,1,1,1,1,3,3,2,2,19,5,5,24,-0.115851774658427,1,1,1,1,1,1,0,0,0,0,6,0.246659992950583,-1,0.311867082220029,0,1.41706196235339,2,1.62343843408267,1,1.17688783705811,-1,-0.565776414454729,-3,-0.901639166988617,-1,0.903188932923884,1,0,-0.335962011131714,0,-0.252688492032209,2,1.93112171150821,1,0.801729995015952,0,-0.554456060258422,0,-0.170805777263717,0,-0.226220651346378,1,0,1,1,1,0,0,0,1,0,-0.566215291281673,1,0.173351613842453,0,0,0,1
"251","AW5O1RK3W60FC","lib2",1138,1946,6,1,7,6,7,4,4,7,1,NA,NA,4,2,2,1,1,1,4,1,2,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,1,2,3,2,2,1,1,1,1,1,5,2,NA,6,3,NA,NA,7,4,14,4,1,1,1,2,2,4,2,4,3,3,6,5,6,3,4,6,1,47.942,41.169,82.027,67.358,76.5,51.663,38.505,32.955,26.313,4,14.837,131.118,180.01,5,1,1,1,1,1,NA,NA,NA,NA,NA,7,70,11,10,11,5,8,10,2,59,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,31201,0,1,2,NA,1,"",1,NA,NA,NA,NA,1,"No difficulties. Thank you.","Chrome","92.0.4515.131","Windows NT 10.0","1366x768","7/14/22 16:56","8/16/21 17:18","7/14/22 17:15","8/16/21 17:50",1,1,1,1,29.826,70.683,79.969,4,"I was thinking about the trends in the graphs while completing this study. I was hoping I used the correct logic in estimating data 10 or 20 years out.","Thank you.",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,2,4,1,7,6,0.0810391946608044,"0",2,NA,NA,2,-1,1,1,NA,-1,3,1,11,0,0,0,0,0,0,2,2,1,1,11,3,3,14,-1.79338547171244,1,1,1,1,1,0,0,0,0,0,5,-0.379210923741784,-3,-1.20813374193344,-3,-1.16999266633002,2,1.62343843408267,3,2.445207199306,0,0.237596394521671,-3,-0.901639166988617,-3,-0.77305536454377,0,0,-0.335962011131714,0,-0.252688492032209,2,1.93112171150821,3,3.4224908850681,0,-0.554456060258422,0,-0.170805777263717,0,-0.226220651346378,0,0,0,1,1,1,0,0,0,0,-0.566215291281673,0,-0.746091749772908,0,0,1,0
"252","A27GH5ITK5BMF0","lib2",1063,1318,5,2,6,6,6,6,5,6,2,1,10,4,4,2,3,1,3,4,1,2,3,2,1,2,5,0,0,0,0,0,0,0,2,0,5,0,2,3,6,1,5,1,3,NA,1,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,4,3,2,1,3,2,4,2,1,4,3,1,1,5,6,4,3,8,9,6,7,2,14,3,2,4,1,4,1,3,4,4,4,2,6,5,5,5,5,6,3,59.916,19.665,43.795,50.734,29.851,36.041,17.054,18.919,25.317,4,11.925,168.943,180.021,6,1,1,1,0,0,1,NA,NA,NA,NA,3,9,11,11,11,1,6,11,4,75,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5673,0,2,1,NA,1,"",1,NA,NA,NA,NA,1,"NO","Firefox","91","Windows NT 10.0","2048x1152","7/14/22 16:58","8/16/21 17:16","7/14/22 17:16","8/16/21 17:38",1,1,1,1,39.562,39.562,41.417,1,"I was completely focused on the study, reflecting on my personal traits and experiences as I responded to each question.","Excellent! Interesting and thought-provoking.  Thank you for the opportunity to participate.",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,6,3,4,2,5,NA,NA,NA,NA,NA,NA,NA,0.0231722909861777,"0",1,NA,NA,1,-1,1,1,NA,-1,1,1,26,0,1,1,1,0,0,4,4,1,1,29,5,5,34,1.56168192239559,1,1,1,0,0,1,0,0,0,0,4,-1.00508184043415,-2,-0.448133329856708,-2,-0.307641123435552,2,1.62343843408267,2,1.81104751818206,2,1.84434201247447,-2,0.083788690265609,-2,0.0650667841900569,1,0,-0.335962011131714,0,-0.252688492032209,2,1.93112171150821,2,2.11211044004202,2,2.44515122573964,0,-0.170805777263717,0,-0.226220651346378,1,0,0,1,1,1,0,0,1,2,1.66158450932476,3,2.01223834107318,0,0,0,0
